title,link,address,company,short_description,rich_description,salary,skils
Менеджер по продажам IT-услуг,https://hh.ru/vacancy/129580392?query=it&hhtmFrom=vacancy_search_list,"Тула, р-н Центральный",Смартек,Активная жизненная позиция. Развитые коммуникативные навыки. Умение находить подход к людям. Опыт работы в сфере продаж приветствуется. Хорошая обучаемость.,,"от 150 000 ₽ за месяц, на руки",
Менеджер по активным продажам B2B (1С / IT),https://hh.ru/vacancy/131925696?query=it&hhtmFrom=vacancy_search_list,"Самара, р-н Промышленный",КБ99,Если у вас есть опыт — активные B2B-продажи,,"90 000 – 180 000 ₽ за месяц, до вычета налогов",
"Помощник специалиста по работе с клиентами (IT, без поиска)",https://hh.ru/vacancy/131910898?query=it&hhtmFrom=vacancy_search_list,Москва,ООО 1C-Рарус,Среднее специальное/ Высшее / Неоконченное высшее образование (техническое или экономическое будет плюсом). Опыт активных продаж будет преимуществом. Грамотная устная и письменная...,,"до 70 000 ₽ за месяц, до вычета налогов",
Менеджер по продажам IT- продуктов,https://hh.ru/vacancy/129567681?query=it&hhtmFrom=vacancy_search_list,"Киров, р-н Первомайский",ООО Специализированный Застройщик Железно,"Умение выявлять потребности, проводить презентации, работать с возражениями. Умение вести переговоры на уровне топ- менеджмента на ""коммерческом"" и ""техническом"" языке.",,"от 80 000 ₽ за месяц, на руки",
Менеджер по B2B продажам в IT-финтех,https://hh.ru/vacancy/131739190?query=it&hhtmFrom=vacancy_search_list,Алматы,"ТОО COMRUN, ТМ re:Kassa","Опыт работы в B2B продажах. Уверенные навыки деловых переговоров. Опыт работы с SaaS, ERP решениями будет плюсом.",,,
"Помощник/ассистент руководителя отдела маркетинга ( IT, B2B )",https://hh.ru/vacancy/131463329?query=it&hhtmFrom=vacancy_search_list,Москва,ООО АИ МОП,"Умеешь в Figma (обязательно). Уже пробовал себя в маркетинге / контенте / digital. Быстро работаешь. Внимательный, обращаешь внимание на мелочи.",,"от 60 000 ₽ за месяц, до вычета налогов",
Менеджер по B2B продажам в IT-финтех,https://hh.ru/vacancy/131739190?query=it&hhtmFrom=vacancy_search_list,Алматы,"ТОО COMRUN, ТМ re:Kassa","Опыт работы в B2B продажах. Уверенные навыки деловых переговоров. Опыт работы с SaaS, ERP решениями будет плюсом.",,,
"Помощник/ассистент руководителя отдела маркетинга ( IT, B2B )",https://hh.ru/vacancy/131463329?query=it&hhtmFrom=vacancy_search_list,Москва,ООО АИ МОП,"Умеешь в Figma (обязательно). Уже пробовал себя в маркетинге / контенте / digital. Быстро работаешь. Внимательный, обращаешь внимание на мелочи.",,"от 60 000 ₽ за месяц, до вычета налогов",
Инженер технической поддержки IT продуктов,https://hh.ru/vacancy/128105414?query=it&hhtmFrom=vacancy_search_list,Самара,ООО ЭТСИ,В/О (сфера,,,
"Менеджер по продажам (B2B, медицинские IT-решения)",https://hh.ru/vacancy/131463897?query=it&hhtmFrom=vacancy_search_list,"Пенза, р-н Железнодорожный",ООО Архимед плюс,Навыки активных продаж и работы с возражениями. Опыт работы в,,,
Менеджер по продажам IT-решений,https://hh.ru/vacancy/128993208?query=it&hhtmFrom=vacancy_search_list,Екатеринбург,ПОИСК (ИП Аверкиева Елена Алексеевна),Опыт работы в,,"от 100 000 ₽ за месяц, на руки",
Менеджер по продажам IT-продукта,https://hh.ru/vacancy/131852183?query=it&hhtmFrom=vacancy_search_list,Москва,Roistat,Имеешь опыт в продажах от 1 года и готов работать с холодными звонками. Имеешь опыт презентаций. Знаешь этапы продаж.,,"от 120 000 ₽ за месяц, на руки",
Помощник менеджера по продажам IT-услуг,https://hh.ru/vacancy/131885841?query=it&hhtmFrom=vacancy_search_list,"Ростов-на-Дону, р-н Ленинский",ГЭНДАЛЬФ,"Желание развиваться в продажах и готовность учиться новой профессии на практике. Грамотная речь, открытость в общении и умение находить контакт...",,,
IT-специалист,https://hh.ru/vacancy/131829625?query=it&hhtmFrom=vacancy_search_list,Москва,ООО Ривер Авто,"Опыт работы от 1 года. Умение мыслить креативно, особенно в спортивной тематике. Практический опыт работы с CRM-системами.",,"150 000 – 200 000 ₽ за месяц, на руки",
PR-менеджер (Digital/IT/Branding),https://hh.ru/vacancy/131848793?query=it&hhtmFrom=vacancy_search_list,"Ростов-на-Дону, р-н Ленинский",SAGIROV.com,"Опыт работы от 2–3 лет в PR, коммуникациях, digital-агентстве или",,,
Менеджер по продвижению IT-продуктов,https://hh.ru/vacancy/129507059?query=it&hhtmFrom=vacancy_search_list,Екатеринбург,ООО Уральский информационный центр,"Желание развиваться в сфере продаж и достигать высоких результатов. - Коммуникабельность, ответственность, ориентация на результат. - Готовность к долгосрочной работе в стабильной...",,"70 000 – 150 000 ₽ за месяц, на руки",
Водитель на иномарку компании в IT-холдинг (Категории B),https://hh.ru/vacancy/131737467?query=it&hhtmFrom=vacancy_search_list,Нижний Новгород,ООО ГРУЗМАСТЕР,"Права категории B. Стаж от 1 года. Нормальное, аккуратное вождение.",,"до 139 000 ₽ за месяц, до вычета налогов",
"Репетитор/эксперт по учебным работам (маркетинг, экономика, IT, филология)",https://hh.ru/vacancy/131463585?query=it&hhtmFrom=vacancy_search_list,"Элиста, Физкультурная улица, 25",СтудентТерра групп,"В центре — клиент: все наши продукты рождаются из реальных запросов студентов и людей, которые учатся. Автономность и ответственность: команды сами...",,"20 000 – 50 000 ₽ за месяц, на руки",
Водитель на иномарку компании в IT-холдинг (Категории B),https://hh.ru/vacancy/131737397?query=it&hhtmFrom=vacancy_search_list,"Уфа, р-н Советский",ООО ГРУЗМАСТЕР,Права B. Стаж от 1 года.,,"до 159 000 ₽ за месяц, до вычета налогов",
Менеджер по продажам в IT,https://hh.ru/vacancy/131849289?query=it&hhtmFrom=vacancy_search_list,Москва,Loymax,"Понимал цикл планирования и прогнозирования продаж, цикл управления сделкой. Имел опыт работы и ведения переговоров на уровне лиц, принимающих решения.",,,
Техник (Помощник в IT- отдел),https://hh.ru/vacancy/131850208?query=it&hhtmFrom=vacancy_search_list,"Набережные Челны, проспект Мира, 8",ГАУЗ Городская поликлиника №6,"Средне профессиональное или высшее образование (информационные системы). - Знание компьютерных программ. Можно без опыт работы (выпускники училищ, техникумов).",,,
Стажер в группу автоматизации и IT,https://hh.ru/vacancy/131884915?query=it&hhtmFrom=vacancy_search_list,"Вязники, микрорайон Нововязники, Промышленная улица, 1",Nestle,Средне-специальное или высшее профессиональное образование (в сфере,,"45 000 ₽ за месяц, до вычета налогов",
Выездной инженер IT (Юг-Московская область),https://hh.ru/vacancy/130874588?query=it&hhtmFrom=vacancy_search_list,Москва,NV GROUP,"Опыт в обслуживании сетевых магазинов (будет преимуществом). Опыт настройки и устранение неисправностей в работе компьютеров, принтеров, кассового оборудования, весов, подключения...",,,
Менеджер по продажам (IT Sales),https://hh.ru/vacancy/130530984?query=it&hhtmFrom=vacancy_search_list,Казань,ООО Имплекс,Есть опыт в продажах в сфере,,"от 103 000 ₽ за месяц, до вычета налогов",
Специалист IT,https://hh.ru/vacancy/131827717?query=it&hhtmFrom=vacancy_search_list,"Самара, р-н Октябрьский",ООО ИК СИБИНТЕК,"Высшее техническое образование. Знание принципов работы локальной вычислительной сети. Знание аппаратной части ПК. Уверенный пользователь MS Windows, MS Office.",,,
Инженер связи в IT-отдел,https://hh.ru/vacancy/131108167?query=it&hhtmFrom=vacancy_search_list,"Псков, Индустриальная улица, 10",ПАО Россети Северо-Запад,"Образование высшее техническое, бакалавриат. Понимание технологий связи и способность работать с разнообразным оборудованием на высоком уровне. Высокий уровень ответственности и...",,"50 000 – 60 000 ₽ за месяц, до вычета налогов",
"Менеджер по продажам (SMB, B2B SaaS IT)",https://hh.ru/vacancy/131734677?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Shtab,"Опыт: От 1-3 лет в B2B продажах (идеально, если это",,"от 115 000 ₽ за месяц, до вычета налогов",
Водитель на корпоративный автомобиль в IT-компанию (категории В),https://hh.ru/vacancy/131460961?query=it&hhtmFrom=vacancy_search_list,Всеволожский район,HRprofi (ИП Ершов Артем Витальевич),Есть права категории B. — Уверенно чувствуешь себя за рулём. — Ответственно относишься к работе. Опыт работы не обязателен — мы всему обучим...,,"120 000 – 180 000 ₽ за месяц, на руки",
Контент редактор в IT-компанию (Проекты по внедрению 1С ERP),https://hh.ru/vacancy/131930128?query=it&hhtmFrom=vacancy_search_list,Москва,Раздолье Группа Компаний,"Твой слог — «без воды»: пишешь грамотно, четко и в стиле B2B (для ИТ- и финдиректоров). 1.",,"70 000 – 120 000 ₽ за месяц, до вычета налогов",
Менеджер теплых продаж IT услуг,https://hh.ru/vacancy/130788232?query=it&hhtmFrom=vacancy_search_list,Москва,Roistat,Имеешь опыт в B2B-продажах от года. Готов вкладывать силы в свое развитие и обучаться. Нацелен на результат.,,,
IT-рекрутер,https://hh.ru/vacancy/131822535?query=it&hhtmFrom=vacancy_search_list,Москва,BrainShells,"Если не хотите бОльшего каждый месяц, возможно мы не сработаемся. Опыт закрытия",,"от 500 $ за месяц, на руки",
Менеджер по работе с B2B клиентами в IT-компанию,https://hh.ru/vacancy/130411418?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО АйТи-Солюшн,"Опыт в продажах (желательно B2B,",,,
"Технический менеджер IT проектов / аналитик, Уфа",https://hh.ru/vacancy/131882310?query=it&hhtmFrom=vacancy_search_list,"Уфа, р-н Октябрьский",ООО 1RANK,"Умеешь четко формулировать свои мысли в виде текста, презентации. Умеешь объяснять сложные вещи простым языком. Есть понимание жизненного цикла и...",,"70 000 – 80 000 ₽ за месяц, на руки",
"Менеджер по работе с клиентами (В2В, Fintech, IT-компания)",https://hh.ru/vacancy/131928001?query=it&hhtmFrom=vacancy_search_list,Казань,ООО Орпо,Опыт работы в FinTech сфере. Опыт работы с В2В продуктами. Ведение продаж в мессенджерах.,,"от 140 000 ₽ за месяц, на руки",
IT менеджер,https://hh.ru/vacancy/130970033?query=it&hhtmFrom=vacancy_search_list,"Ташкент, Мирабадский район, улица Инокобод, 10",TEGEN (ООО Best Quality Products),Знание русского языка в совершенстве. Опыт работы от 2-х лет.,,"12 000 000 – 15 000 000 so'm за месяц, на руки",
IT Project Manager/Менеджер проекта (офис),https://hh.ru/vacancy/131879635?query=it&hhtmFrom=vacancy_search_list,Москва,A3F Group,Опыт работы в роли project от 4-х лет в ИТ. Опыт работы с интеграционными проектами обязателен. Уверенное владение гибкими...,,,
Старший IT-аудитор Департамента внутреннего аудита,https://hh.ru/vacancy/131875914?query=it&hhtmFrom=vacancy_search_list,Алматы,"HALYK FINANCE, дочерняя организация АО Народный банк",Высшее техническое образование (в области информационных технологий и(или) информационной безопасности). Сертификаты в сфере ИТ-услуг или информационной безопасности (CobiT...,,,
"Менеджер по продажам в IT компанию, Колпино (акула продаж)",https://hh.ru/vacancy/131284958?query=it&hhtmFrom=vacancy_search_list,"Колпино, р-н Колпинский",Компьютерная академия TOP (Компьютерная Академия ТОП),Акула продаж. Легко находите общий язык с различными людьми и обладаете навыком убеждения. Способны влюблять потенциальных клиентов в продукт.,,"60 000 – 120 000 ₽ за месяц, на руки",
Менеджер по продажам IT продуктов,https://hh.ru/vacancy/130798583?query=it&hhtmFrom=vacancy_search_list,"Москва, р-н Беговой",Центр финансовых технологий,Опыт работы менеджером по продажам от 2х лет в B2B или от 1 года в B2...,,,
IT-рекрутер,https://hh.ru/vacancy/131565094?query=it&hhtmFrom=vacancy_search_list,Москва,ООО НПО РУСТЕХДРОН,Опыт работы,,,
Менеджер отдела продаж в IT-компанию,https://hh.ru/vacancy/130004945?query=it&hhtmFrom=vacancy_search_list,"Ярославль, р-н Ленинский",ООО Тендерлэнд,,,,
Менеджер по продажам IT (B2B входящие заявки),https://hh.ru/vacancy/130551911?query=it&hhtmFrom=vacancy_search_list,"Москва, р-н Тверской",Selsup,"Мы ждем тебя, если у тебя есть опыт работы в должности:",,,
Юрист-международник в IT (junior/junior+),https://hh.ru/vacancy/131875937?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Evercode Lab,Интерес к международному правовому регулированию цифровых продуктов и,,,
"Руководитель основной образовательной программы бакалавриата в сфере IT, Контур. Университет",https://hh.ru/vacancy/131914881?query=it&hhtmFrom=vacancy_search_list,Екатеринбург,Контур,Высшее образование в сфере,,,
Инженер IT,https://hh.ru/vacancy/131808976?query=it&hhtmFrom=vacancy_search_list,"Москва, р-н Тверской","АШАН Ритейл Россия, Работа в IT",Опыт работы от 3-х лет на аналогичной должности. Высшее или средне-специальное техническое образование. Английский технический базовый уровень.,,,
Водитель на корпоративный автомобиль в IT-компанию (категории В),https://hh.ru/vacancy/131449293?query=it&hhtmFrom=vacancy_search_list,Екатеринбург,HRprofi (ИП Ершов Артем Витальевич),Есть права категории B. — Уверенно чувствуешь себя за рулём. — Ответственно относишься к работе. Опыт работы не обязателен — мы всему обучим...,,"85 000 – 145 000 ₽ за месяц, на руки",
IT - менеджер,https://hh.ru/vacancy/131812413?query=it&hhtmFrom=vacancy_search_list,"Шымкент, улица Дулати, 202","ТОО Cinema property management, ТОО",Высшее образование (IТ специалист). Знания и навыки в области 1С . Знание английского языка обязательно (технический). Опыт работы не менее...,,"300 000 – 350 000 ₸ за месяц, до вычета налогов",
Ведущий инженер поддержки / координатор IT-сервиса,https://hh.ru/vacancy/131871663?query=it&hhtmFrom=vacancy_search_list,Москва,ООО Мисти Групп,Опыт работы в системном администрировании /,,"от 150 000 ₽ за месяц, на руки",
Ведущий менеджер по продажам IT-продукта (B2B),https://hh.ru/vacancy/131468294?query=it&hhtmFrom=vacancy_search_list,Москва,Roistat,Имеешь опыт в продажах и готов работать с холодными звонками. Имеешь опыт презентаций. Знаешь этапы продаж.,,"от 150 000 ₽ за месяц, на руки",
Системный администратор (IT Support/Infrastructure Engineer),https://hh.ru/vacancy/131870782?query=it&hhtmFrom=vacancy_search_list,Ташкент,Alif Uzbekistan,"Опыт работы системным администратором от 1–3 лет. Понимание принципов работы сетей (TCP/IP, DHCP, DNS). Опыт администрирования пользовательских устройств...",,,
Ведущий менеджер по продажам IT-проектов,https://hh.ru/vacancy/129554979?query=it&hhtmFrom=vacancy_search_list,"Челябинск, р-н Калининский",Первый Бит,Опыт работы в CRM. Опыт работы в,,,
IT Специалист,https://hh.ru/vacancy/131809134?query=it&hhtmFrom=vacancy_search_list,Москва,ООО Гремм Групп,"2. Уверенный пользователь прикладного ПО Microsoft Office. 3. Уверенный пользователь Windows 10/11. 4. Опыт в разработке стратегии развертывание, копирования...",,,
Финансовый директор / Chief Financial Officer (IT),https://hh.ru/vacancy/131052293?query=it&hhtmFrom=vacancy_search_list,Казань,HR ME,Высшее образование (экономика / финансы). Опыт работы в роли финансового директора от 3х лет. Опыт стратегического финансового планирования.,,,
Инженер выездной технической поддержки (IT-аутсорсинг),https://hh.ru/vacancy/131871065?query=it&hhtmFrom=vacancy_search_list,Йошкар-Ола,ООО Совкомбанк Технологии,"опыт работы по настройке и ремонту КМТ, настройке АРМ, а также периферийного оборудования. - опыт работы по настройке операционных систем, офисных...",,"от 60 000 ₽ за месяц, до вычета налогов",
Инженер выездной технической поддержки (IT-аутсорсинг),https://hh.ru/vacancy/131871066?query=it&hhtmFrom=vacancy_search_list,Нижний Новгород,ООО Совкомбанк Технологии,"опыт работы по настройке и ремонту КМТ, настройке АРМ, а также периферийного оборудования. - опыт работы по настройке операционных систем, офисных...",,"от 60 000 ₽ за месяц, до вычета налогов",
Инженер выездной технической поддержки (IT-аутсорсинг),https://hh.ru/vacancy/131871067?query=it&hhtmFrom=vacancy_search_list,Пенза,ООО Совкомбанк Технологии,"опыт работы по настройке и ремонту КМТ, настройке АРМ, а также периферийного оборудования. - опыт работы по настройке операционных систем, офисных...",,"от 60 000 ₽ за месяц, до вычета налогов",
Ведущий менеджер по продажам IT-продукта (B2B),https://hh.ru/vacancy/131468294?query=it&hhtmFrom=vacancy_search_list,Москва,Roistat,Имеешь опыт в продажах и готов работать с холодными звонками. Имеешь опыт презентаций. Знаешь этапы продаж.,,"от 150 000 ₽ за месяц, на руки",
Системный администратор (IT Support/Infrastructure Engineer),https://hh.ru/vacancy/131870782?query=it&hhtmFrom=vacancy_search_list,Ташкент,Alif Uzbekistan,"Опыт работы системным администратором от 1–3 лет. Понимание принципов работы сетей (TCP/IP, DHCP, DNS). Опыт администрирования пользовательских устройств...",,,
Ведущий менеджер по продажам IT-проектов,https://hh.ru/vacancy/129554979?query=it&hhtmFrom=vacancy_search_list,"Челябинск, р-н Калининский",Первый Бит,Опыт работы в CRM. Опыт работы в,,,
IT Специалист,https://hh.ru/vacancy/131809134?query=it&hhtmFrom=vacancy_search_list,Москва,ООО Гремм Групп,"2. Уверенный пользователь прикладного ПО Microsoft Office. 3. Уверенный пользователь Windows 10/11. 4. Опыт в разработке стратегии развертывание, копирования...",,,
Финансовый директор / Chief Financial Officer (IT),https://hh.ru/vacancy/131052293?query=it&hhtmFrom=vacancy_search_list,Казань,HR ME,Высшее образование (экономика / финансы). Опыт работы в роли финансового директора от 3х лет. Опыт стратегического финансового планирования.,,,
Инженер выездной технической поддержки (IT-аутсорсинг),https://hh.ru/vacancy/131871065?query=it&hhtmFrom=vacancy_search_list,Йошкар-Ола,ООО Совкомбанк Технологии,"опыт работы по настройке и ремонту КМТ, настройке АРМ, а также периферийного оборудования. - опыт работы по настройке операционных систем, офисных...",,"от 60 000 ₽ за месяц, до вычета налогов",
Инженер выездной технической поддержки (IT-аутсорсинг),https://hh.ru/vacancy/131871066?query=it&hhtmFrom=vacancy_search_list,Нижний Новгород,ООО Совкомбанк Технологии,"опыт работы по настройке и ремонту КМТ, настройке АРМ, а также периферийного оборудования. - опыт работы по настройке операционных систем, офисных...",,"от 60 000 ₽ за месяц, до вычета налогов",
Инженер выездной технической поддержки (IT-аутсорсинг),https://hh.ru/vacancy/131871067?query=it&hhtmFrom=vacancy_search_list,Пенза,ООО Совкомбанк Технологии,"опыт работы по настройке и ремонту КМТ, настройке АРМ, а также периферийного оборудования. - опыт работы по настройке операционных систем, офисных...",,"от 60 000 ₽ за месяц, до вычета налогов",
Старший системный администратор / Руководитель IT-отдела (с акцентом на продукты 1С),https://hh.ru/vacancy/131483509?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Безопасный Город,"Глубокий опыт работы с 1С: ERP, Бухгалтерия, Торговля, ЗУП — не просто использование, а администрирование, настройка, доработка, обновление.",,,
"Менеджер по продажам IT B2B (AI-продукт, международный рынок)",https://hh.ru/vacancy/131311757?query=it&hhtmFrom=vacancy_search_list,Москва,ООО Артеус,"Fluent English: Ты свободно питчишь, шутишь и отрабатываешь возражения на английском. Пожелания к опыту и целям кандидата: - Сильная команда фаундеров...",,"до 200 000 ₽ за месяц, на руки",
Маркетолог в IT-компанию (B2B),https://hh.ru/vacancy/131888940?query=it&hhtmFrom=vacancy_search_list,"Тамбов, Коммунальная улица, 16",Смородина,"Хочет строить бренд компании, а не просто «вести маркетинг». Опыт в",,,
Junior sales manager IT / Младший менеджер по продажам IT (B2B),https://hh.ru/vacancy/121338450?query=it&hhtmFrom=vacancy_search_list,Москва,CloudPayments,"Искать новые сферы, бизнесы и контакты ЛПР. У тебя есть опыт работы в B2B продажах от 6 месяцев...",,,
Менеджер IT‑проектов внедрения в Контур.Диадок,https://hh.ru/vacancy/131866491?query=it&hhtmFrom=vacancy_search_list,Екатеринбург,Контур,Образование в области информационных технологий. Опыт управления,,,
"Менеджер по продажам (Enterprise B2B, экспертные IT-решения)",https://hh.ru/vacancy/131294003?query=it&hhtmFrom=vacancy_search_list,Москва,Эмбедика,Опыт B2B-продаж сложных,,,
Официант в ресторан Steak it Easy,https://hh.ru/vacancy/131864535?query=it&hhtmFrom=vacancy_search_list,Москва,VASILCHUKI Restaurant Group,"Работать в системе R-Keeper 7 версии. Отличные коммуникативные навыки, позитивный настрой. Энергичность, стрессоустойчивость и пунктуальность. Умение работать в команде...",,"150 000 – 250 000 ₽ за месяц, на руки",
Менеджер по исходящим звонкам и квалификации лидов в IT/B2B,https://hh.ru/vacancy/131928634?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Северо-Западное агентство внешних коммуникаций,"Грамотная устная и письменная речь, интерес к",,"100 000 ₽ за месяц, на руки",
Менеджер по развитию бизнеса (IT/Saas),https://hh.ru/vacancy/128543081?query=it&hhtmFrom=vacancy_search_list,Нижний Новгород,РОСЭЛТОРГ,"С опытом в B2B-продажах от 2 лет. — У тебя есть опыт активного поиска клиентов, а не только...",,,
Водитель на иномарку компании в IT-холдинг (Категории B),https://hh.ru/vacancy/131634605?query=it&hhtmFrom=vacancy_search_list,"посёлок Солнечный, улица Московское шоссе, 135",ООО ГРУЗМАСТЕР,"Права категории B. Стаж от 1 года. Нормальное, аккуратное вождение.",,"до 139 000 ₽ за месяц, до вычета налогов",
Водитель на иномарку компании в IT-холдинг (Категории B),https://hh.ru/vacancy/131634606?query=it&hhtmFrom=vacancy_search_list,Казань,ООО ГРУЗМАСТЕР,"Права категории B. Стаж от 1 года. Нормальное, аккуратное вождение.",,"до 139 000 ₽ за месяц, до вычета налогов",
Account & Project Manager IT/Менеджер по работе с ключевыми клиентами,https://hh.ru/vacancy/131117823?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Коммуникационное агентство Magnat Professional,Опыт управления проектами от 2 лет. Опыт развития и привлечения клиентов от 3 лет. Опыт работы с клиентами на уровне...,,"от 110 000 ₽ за месяц, на руки",
Менеджер по продажам B2B в IT-компанию (продуктовое направление),https://hh.ru/vacancy/131075130?query=it&hhtmFrom=vacancy_search_list,Ульяновск,ООО Норд Клан,Работа в офисном формате. Будет плюсом : - Опыт продаж сложных,,,
Менеджер по продажам в IT-компанию,https://hh.ru/vacancy/128856875?query=it&hhtmFrom=vacancy_search_list,Казань,Первый Бит,"Умеешь грамотно общаться с клиентами по телефону и лично. Имеешь опыт продаж технических товаров, но мы готовы всему научить!.",,"от 80 000 ₽ за месяц, до вычета налогов",
Начинающий HR (ресечер) в IT-компанию,https://hh.ru/vacancy/125209436?query=it&hhtmFrom=vacancy_search_list,Казань,Первый Бит,"Собирать и анализировать данные в Excel. Что ждем от тебя: - Грамотно общаешься — и устно, и письменно. - Знаешь основы делового общения...",,,
Менеджер по продажам IT оборудования и ПО (В2В),https://hh.ru/vacancy/131900545?query=it&hhtmFrom=vacancy_search_list,"Хабаровск, р-н Кировский",ООО Снежный барс,"Опыт ведения переговоров как по телефону, так и при личной встрече. Желание работать и развиваться в",,,
Менеджер по продажам в IT компанию,https://hh.ru/vacancy/131851624?query=it&hhtmFrom=vacancy_search_list,"Красноярск, р-н Советский",Контур,,,"от 75 000 ₽ за месяц, до вычета налогов",
Enterprise Sales Manager в IT/ Менеджер по продажам B2B-решений KodaCode,https://hh.ru/vacancy/131483677?query=it&hhtmFrom=vacancy_search_list,Москва,ООО Кода,Опыт B2B-продаж,,"от 200 000 ₽ за месяц, до вычета налогов",
Специалист в отдел продаж/менеджер по продажам в IT-компанию,https://hh.ru/vacancy/125463940?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Admin24,"Высшее или неоконченное высшее образование, грамотная речь и грамотный письменный русский язык. Опыт работы в продажах Битрикс24/другого программного...",,,
Менеджер по продажам IT (B2B),https://hh.ru/vacancy/130240385?query=it&hhtmFrom=vacancy_search_list,Москва,Roistat,Имеешь опыт в продажах и готов работать с холодными звонками. Имеешь опыт презентаций. Знаешь этапы продаж.,,"от 150 000 ₽ за месяц, на руки",
Офис менеджер - администратор в IT компанию,https://hh.ru/vacancy/131597443?query=it&hhtmFrom=vacancy_search_list,"Пермь, р-н Свердловский",ООО ПКС,"Опыт работы с первичной документацией. Опыт работы с 1С 8 - обязателен. Опыт работы с офисными программами, желательно с графическими...",,,
"Системный-аналитик (в продуктовую IT-компанию, Fintech)",https://hh.ru/vacancy/131878099?query=it&hhtmFrom=vacancy_search_list,Казань,ООО Орпо,Понимание SQL на уровне написания базовых запросов (предпочтительно postgresql) и подготовки прототипов.,,"от 120 000 ₽ за месяц, на руки",
Специалист по IT/инженер-программист/системный администратор,https://hh.ru/vacancy/131878656?query=it&hhtmFrom=vacancy_search_list,"Владимир, р-н Октябрьский",Гос. корп. ГБПОУ ВО Владимирский химико-механический колледж,"Высшее образование образование по профилю ( информационные технологии, преподаватель информатики и т. п.), среднее профессиональное образование с опытом работы от года.",,,
"Руководитель направления инфраструктуры / IT Platform Lead, Infrastructure Engineering",https://hh.ru/vacancy/131888657?query=it&hhtmFrom=vacancy_search_list,Москва,"«Филип Моррис Интернэшнл» в России, IT",Высшее образование (техническое/информационное/экономическое/математическое). Опыт работы в,,,
Менеджер по работе с клиентами IT-продукта | менеджер по сопровождению | аккаунт-менеджер,https://hh.ru/vacancy/131918668?query=it&hhtmFrom=vacancy_search_list,Москва,ООО ТАНАИС,ИНСТРУМЕНТЫ ДЛЯ РАБОТЫ И ПРЕИМУЩЕСТВА: Имеет опыт работы от 1 года в сфере консультирования клиентов/технического сопровождения/продаж,,"100 000 – 160 000 ₽ за месяц, до вычета налогов",
"Менеджер по продажам (IT продукт, B2C)",https://hh.ru/vacancy/131717564?query=it&hhtmFrom=vacancy_search_list,Москва,Olima,Опыт в продажах от 2 лет. Понимание,,,
Старший менеджер по продажам в IT-экосистему,https://hh.ru/vacancy/131873929?query=it&hhtmFrom=vacancy_search_list,Ставрополь,Воксис. Кадровые Решения,"Опыт работы в продажах от 1 года в сегменте В2В. Знание этапов продаж, понимание основных метрик.",,"100 000 – 130 000 ₽ за месяц, на руки",
Старший менеджер по продажам в IT-экосистему,https://hh.ru/vacancy/131873930?query=it&hhtmFrom=vacancy_search_list,Ростов-на-Дону,Воксис. Кадровые Решения,"Опыт работы в продажах от 1 года в сегменте В2В. Знание этапов продаж, понимание основных метрик.",,"100 000 – 130 000 ₽ за месяц, на руки",
Старший менеджер по продажам в IT-экосистему,https://hh.ru/vacancy/131873931?query=it&hhtmFrom=vacancy_search_list,Тула,Воксис. Кадровые Решения,"Опыт работы в продажах от 1 года в сегменте В2В. Знание этапов продаж, понимание основных метрик.",,"100 000 – 130 000 ₽ за месяц, на руки",
Менеджер по работе с клиентами в IT,https://hh.ru/vacancy/131875405?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,AS Evolution,"Качество и профессионализм: Стремимся к высокому качеству во всем, что мы делаем. Клиентоориентированность: Ставим потребности клиентов на первое место.",,"60 000 – 150 000 ₽ за месяц, на руки",
Менеджер по продажам b2b/IT,https://hh.ru/vacancy/129486227?query=it&hhtmFrom=vacancy_search_list,"Екатеринбург, р-н Ленинский",CloudPayments,У тебя есть опыт работы в B2B продажах,,,
"Менеджер по продажам (B2B, IT / FinTech)",https://hh.ru/vacancy/131889192?query=it&hhtmFrom=vacancy_search_list,Москва,ООО Дэстэн Партнерс,,,,
"Менеджер по продажам IT-проектов направления ""Медицина""",https://hh.ru/vacancy/130516773?query=it&hhtmFrom=vacancy_search_list,"Челябинск, р-н Калининский",Первый Бит,Опыт в B2B продажах от 2-х лет. Умение выстраивать доверительные отношения и вести переговоры с клиентами.,,"от 75 000 ₽ за месяц, до вычета налогов",
Руководитель IT проектов B2G (Senior),https://hh.ru/vacancy/129273153?query=it&hhtmFrom=vacancy_search_list,Москва,БФТ-Холдинг,"Опыт работы с государственными информационными системами на позициях связанных с управлением проектом, частью проекта, направлением. Опыт коммуникаций с крупным государственным...",,,
Менеджер по продажам IT-решений (B2B/B2G),https://hh.ru/vacancy/131563259?query=it&hhtmFrom=vacancy_search_list,"Коломна, Окский проспект, 23",ООО Ртл Груп,...,,,
