title,link,address,company,short_description,rich_description,salary,skils
Старший сетевой администратор (группа сетевого администрирования и Телеком),https://hh.ru/vacancy/130323010?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,АО Атомдата-Центр,Образование – высшее образование (техническое). Опыт работы по должности - не менее 2х лет. Знание норм/правил/специальных документов по должности...,,,
Архитектор решений (Python / .NET / React),https://hh.ru/vacancy/131908887?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Nedra Digital,"Frontend и Backend: Typescript, React , Node.js, Python, C#, Java. Data Bases: PostgreSQL, MongoDB, Redis. Infrastructure: deckhouse kubernetes platform, Red Hat...",,,
Специалист анти-фрод мониторинга,https://hh.ru/vacancy/131843407?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Ozon Банк,Опыт работы в контактном центре от 6 месяцев обязателен. Будет преимуществом наличие опыта работы в фрод мониторинге или 2 линии...,,,
Специалист финансового мониторинга,https://hh.ru/vacancy/131843386?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Ozon Банк,Опыт работы в контактном центре от 6 месяцев обязателен. Будет преимуществом наличие опыта работы в фрод мониторинге или 2 линии...,,,
Сервисный инженер,https://hh.ru/vacancy/131672533?query=it&hhtmFrom=vacancy_search_list,"посёлок Шушары, р-н Пушкинский",ООО Союз 76,Никогда не работал с,,"90 000 ₽ за месяц, до вычета налогов",
Руководитель филиала/офиса,https://hh.ru/vacancy/131039400?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Первый Бит,...или отдела продаж/сопровождения от 3-х лет. Работал с B2B-клиентами в сфере,,,
Бизнес-аналитик (middle+),https://hh.ru/vacancy/131084288?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Первый Бит,"Уверенно владеете нотациями ERD/UML/BPMN. Вам присуще системное мышление: понимаете не только бизнес, но и элементы системного и функционального...",,"до 190 000 ₽ за месяц, до вычета налогов",
Ведущий инженер по внедрению (Парк приключений),https://hh.ru/vacancy/131828269?query=it&hhtmFrom=vacancy_search_list,"село Озёрное, микрорайон Курорт Манжерок, 1",Всесезонный курорт Манжерок,"Понимать принципы построения и иметь опыт внедрения систем автоматизации БП. Иметь опыт эксплуатации AXESS, POS, Честный знак, ЕГАИС, 1С.",,,
HR Administration manager,https://hh.ru/vacancy/131809591?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Click,Знание трудового законодательства. Опыт работы в HR Operations / HR Admin / КДП. Умение работать с любого рода отчетностью по движению кадрового...,,,
Ведущий инженер по сопровождению систем (Парк приключений),https://hh.ru/vacancy/131827849?query=it&hhtmFrom=vacancy_search_list,"село Озёрное, микрорайон Курорт Манжерок, 1",Всесезонный курорт Манжерок,"Понимать принципы построения и иметь опыт эксплуатации систем автоматизации БП, AXESS, POS, Честный знак, ЕГАИС, 1С.",,,
Мерчандайзер стационарный (Выборгский),https://hh.ru/vacancy/131354398?query=it&hhtmFrom=vacancy_search_list,посёлок Парголово,TRproject,"Рассматриваем кандидатов без опыта работы, готовых к обучению. Актуальная медицинская книжка или готовность ее оформить. Ведение отчетности на Android v...",,,
Специалист по страхованию,https://hh.ru/vacancy/130294027?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,"РЕСО-Гарантия, САО, IT","Ищем ответственных, честных, целеустремленных людей для работы в компании ТОП-1 на Российском страховом рынке!!!",,,
Руководитель продуктов автоматизации в складской логистике,https://hh.ru/vacancy/130766999?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,"Петрович, Строительный Торговый Дом","Знание методологий управления проектами и изменениями. Владение современными инструментами для управления проектами (CRM, Jira, Notion, ClickUp, Miro, Confluence, и др.).",,,
Руководитель проектов WMS,https://hh.ru/vacancy/131163275?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,"Петрович, Строительный Торговый Дом","Знание методологий управления проектами и изменениями. Владение современными инструментами для управления проектами (CRM, Jira, Notion, ClickUp, Miro, Confluence, и др.).",,,
Руководитель отдела маркетинга (медицинское оборудование),https://hh.ru/vacancy/130947529?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,АО ЛОМО,"Опыт в B2B-маркетинге (медицина, промышленность,",,,
Заместитель начальника отдела организации труда и заработной платы,https://hh.ru/vacancy/131795682?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Газпром информ,Высшее экономическое или техническое образование. Опыт работы в области организации труда и заработной платы и не менее 5 лет.,,,
"Стажер по направлению ""Автоматизация тестирования""",https://hh.ru/vacancy/131866496?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ПАО Банк Санкт-Петербург,Учишься на последнем курсе или в магистратуре. Готов уделять стажировке 40 часов в неделю в течение 3-6 месяцев.,,,
Системный аналитик/Бизнес-аналитик,https://hh.ru/vacancy/130899107?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Нетрика Медицина,"Опыт участия в разработке ПО «с нуля». Опыт разработки технических заданий, технической документации, моделей/прототипов с использованием UML, BPMN.",,,
Программист по разработке AI приложений,https://hh.ru/vacancy/127317329?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ЗАО СММ,"Высшее техническое. Опыт работы на аналогичной должности не менее 3-х лет. Обязательное знание: Go, Python, C++, Julia, R.",,,
Менеджер по работе с партнерами,https://hh.ru/vacancy/131781762?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Вектор,"80 активных. Грамотная письменная и устная речь. Опыт ведения переговоров. Наличие ПК и стабильного интернета, тихое место для работы.",,"75 000 – 125 000 ₽ за месяц, на руки",
BI-аналитик,https://hh.ru/vacancy/131747478?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Агентство судебного взыскания,"Power BI (желателен опыт с другими BI инструментами, например SuperSet). Умение использовать Python для работы с сырыми данными (с помощью...",,"от 100 000 ₽ за месяц, на руки",
Менеджер продаж B2B,https://hh.ru/vacancy/131796174?query=it&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Выборгский",ООО Асарта,Опыт в B2B продажах от 1 года (желательно активные продажи). Навыки холодного поиска и привлечения клиентов.,,"до 150 000 ₽ за месяц, на руки",
Sales Manager (B2B SaaS),https://hh.ru/vacancy/130973325?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ALLIO,Опыт B2B-продаж от 1–2 лет. Опыт продаж,,,
Мерчандайзер стационарный (Заневский проспект),https://hh.ru/vacancy/128147049?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,TRproject,"Рассматриваем кандидатов без опыта работы, готовых к обучению. Актуальная медицинская книжка или готовность ее оформить. Ведение отчетности на Android v...",,,
Главный специалист по сопровождению операционной деятельности и отчетности,https://hh.ru/vacancy/131854916?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Газпромнефть-Региональные продажи,"Высшее образование по специальности «Бухгалтерский учет, анализ и аудит», «Финансы» или смежное. Опыт работы в области бухгалтерского (финансового) и налогового...",,,
Преподаватель математики на курсах подготовки к ОГЭ и ЕГЭ,https://hh.ru/vacancy/131649579?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,MAXIMUM,...и работе с людьми. — Желание обучаться новому. — Готовность делиться опытом с подрастающим поколением. — Опыт в международной образовательной аккредитованной,,"30 000 – 40 000 ₽ за месяц, до вычета налогов",
Руководитель группы юристов,https://hh.ru/vacancy/129450280?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Bnovo,"Высшее юридическое образование (бакалавриат, магистратура). Опыт работы от 2-5 лет и более в аналогичной сфере. Готовность погружаться в новые...",,,
Lead AI R&D Engineer,https://hh.ru/vacancy/131576330?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО МК Групп,Сильный инженерный бэкграунд. — Опыт коммерческой разработки от 5 лет. — Реальный опыт работы с LLM / AI tooling / AI agents / orchestration frameworks...,,"от 500 000 ₽ за месяц, на руки",
Team Lead Java (backend),https://hh.ru/vacancy/128940326?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Maxim technology,Опыт проектирования и внедрения сложных технических решений. - Опыт программирования на Java и Angular от 5 лет. - Опыт управления группой/ командой...,,,
Аналитик 1С,https://hh.ru/vacancy/130823781?query=it&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Центральный",ООО Неватех,Знание конфигураций 1С 8.3. Опыт работы в качестве аналитика 1С от 3х лет (опыт взаимодействия с...,,,
Аналитик внедрения 1С:ERP (производство),https://hh.ru/vacancy/131084670?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ФТО,"Опыт работы аналитиком на проектах по внедрению или развитию 1С — особенно, если вы разбираетесь в ERP, УХ, УТ или...",,,
Специалист по разметке данных,https://hh.ru/vacancy/131832414?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,SERAKOV.AI,"Навыки в Data Labeling / Moderation: опыт работы на проектах по разметке данных, модерации контента или в роли асессора в",,"от 40 000 ₽ за месяц, на руки",
Продавец-консультант автомобилей LI,https://hh.ru/vacancy/131586362?query=it&hhtmFrom=vacancy_search_list,Кудрово,СКСР Холдинг,"Опыт работы в активных продажах автомобилей. Развитые коммуникативные навыки. Высокая степень работоспособности, открытости и клиентоориентированности. Желание работать на результат.",,,
Social Media Buyer (mVas / PWA),https://hh.ru/vacancy/131837869?query=it&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Приморский",Serious.Partners,"Мы активно ищем Social медиабайеров с опытом работы в вертикали MVAS (желательно) - тех, кто умеет грамотно выстраивать воронки привлечения в...",,"60 000 – 500 000 ₽ за месяц, на руки",
Middle PHP Developer,https://hh.ru/vacancy/130964963?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ИП Кеменова Мария Алексеевна,"Уверенные знания PHP 8+. Понимание ООП, SOLID, принципов чистого кода. Опыт работы с фреймворками (Laravel / Symfony). Уверенные знания SQL...",,,
Оператор производственной линии,https://hh.ru/vacancy/131356197?query=it&hhtmFrom=vacancy_search_list,"деревня Новолисино, Заводская улица, 2",ГКС Альянс,"Опыт работы на производстве приветствуется (есть обучение для новых сотрудников). Ответственность, исполнительность. Умение работать в команде, желание развиваться в производственной...",,"от 90 000 ₽ за месяц, на руки",
MLOps-инженер,https://hh.ru/vacancy/131771879?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Intelsy,"DevOps: опыт от 3 лет (Docker, Helm, Jenkins/GitLab CI, Python)/. ML/MLOps: опыт от 1 года (Airflow, JupyterHub, MLflow...",,"до 280 000 ₽ за месяц, до вычета налогов",
"Мерчандайзер визитный (Комендантский, Вербная)",https://hh.ru/vacancy/131814115?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,TRproject,"Рассматриваем кандидатов без опыта работы, готовых к обучению. Актуальная медицинская книжка или готовность ее оформить. Ведение отчетности на Android v...",,,
Администратор-вахтёр,https://hh.ru/vacancy/131347407?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Группа Управляющих компаний,"Опыт работы в БЦ будет преимуществом. Пользователь ПК. Деловые качества: аккуратность, дисциплинированность, исполнительность, высокие коммуникативные навыки, презентабельный внешний вид.",,"27 500 ₽ за месяц, на руки",
Техник/инженер в ПТО,https://hh.ru/vacancy/131789581?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,АО СПИИРАН-НТБВТ,"Установка, настройка и конфигурирование специального программного обеспечения. Сборка и монтаж технических средств. Техническая поддержка программных средств и ремонт технического/сетевого...",,,
IOS разработчик (Middle),https://hh.ru/vacancy/131756142?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Bnovo,Опыт коммерческой iOS-разработки от 3 лет. Уверенное знание Swift и опыт разработки на SwiftUI. Опыт работы с UIKit и...,,,
Инженер-нормоконтролер,https://hh.ru/vacancy/130969614?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,"ЭВРИКА, Санкт-Петербург","Знаете и умеете ориентироваться в различных системах стандартов: ГСС РФ, ЕСКД, ЕСПД, ЕСТД, ЕСТПП, СРПП ВТ, ЕСАСУ, ИТ КСАСУ, КСКК...",,,
Специалист по назначению встреч,https://hh.ru/vacancy/131139027?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Доксинбокс,Есть опыт холодных телефонных продаж от 6 месяцев. Умеешь эффективно отрабатывать возражения. Есть желание расти и развиваться. Опыт удаленной работы...,,"60 000 – 80 000 ₽ за месяц, на руки",
Начальник Управления развития дистанционных каналов обслуживания,https://hh.ru/vacancy/131826768?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,БАНК РОССИЯ,Опыт управления скрам-командами (Product Owner / Scrum Master) и взаимодействия с,,,
Менеджер по работе с клиентами,https://hh.ru/vacancy/131542176?query=it&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Адмиралтейский",ООО Сетере Групп,Опыт продаж или партнерского взаимодействия в,,"100 000 – 120 000 ₽ за месяц, до вычета налогов",
Финансовый директор (CFO),https://hh.ru/vacancy/131787900?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Bercut,"Опыт работы финансовым директором не менее 5-ти лет. Глубокие знания бухгалтерского учета, МСФО, финансового анализа и отчетности.",,,
Менеджер по продажам B2G/B2B (проектные продажи),https://hh.ru/vacancy/131749009?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,TEGRATECH,"...администрации и выше (директора департаментов, заместители глав, главы муниципальных учреждений,",,"150 000 – 300 000 ₽ за месяц, до вычета налогов",
Системный аналитик в мобильную разработку (офис),https://hh.ru/vacancy/131705082?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Совкомбанк Технологии,Опыт работы системным аналитиком от 3-х лет. Опыт взаимодействия с дизайнерами и бизнес-заказчиками. Опыт постановки задач front-end...,,,
Product Marketing Manager (PMM),https://hh.ru/vacancy/131786350?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,"Hi, Rockits!","Опыт работы в b2b-маркетинге, желательно в",,,
Руководитель проектов в продуктовой ИТ-компании / Project Manager,https://hh.ru/vacancy/131060983?query=it&hhtmFrom=vacancy_search_list,"Йошкар-Ола, Вознесенская улица, 110",iSpring,"Высшее образование. Опыт работы руководителем проектов в продуктовой ИТ-компании от 2-х лет, включая сложные или кросс-функциональные проекты.",,"от 200 000 ₽ за месяц, до вычета налогов",
Грузчик-комплектовщик (Муринская дорога),https://hh.ru/vacancy/131815249?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Специальный Технологический Центр (ООО СТЦ),"Опыт работы на складах (упаковка товара, работа с гидравлической тележкой). Внимательность, обучаемость, аккуратность.",,"75 000 ₽ за месяц, на руки",
Бренд-менеджер (косметология),https://hh.ru/vacancy/131694016?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,БСС,"Высшее профильное образование (маркетинг, менеджмент, реклама, PR). Глубокое понимание основ маркетинга, медиапланирования, методов оценки эффективности рекламных кампаний и основ брендинга.",,,
Технический архитектор 1с,https://hh.ru/vacancy/131392926?query=it&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Кировский",OPEN group,Будьте бдительны!,,"350 000 – 400 000 ₽ за месяц, на руки",
Медицинский советник (косметология),https://hh.ru/vacancy/131693224?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,БСС,Высшее медицинское образование. Специализация по дерматовенерологии или косметологии будет являться преимуществом. Наличие ученой степени будет преимуществом. Опыт работы на должности...,,,
Media Buyer Google ADS (mVAS),https://hh.ru/vacancy/131837872?query=it&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Приморский",Serious.Partners,Опыт работы с Google Ads от 1 года. Практический опыт закупки трафика под MVAS / подписочные модели. Понимание mobile-флоу: 1/2...,,"100 000 – 500 000 ₽ за месяц, на руки",
Data Analyst (офис),https://hh.ru/vacancy/130921843?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО ИЦ АЙ-ТЕКО,"Опыт и знания: 1. Опыт работы в области аналитики данных. 2. SQL: уверенное владение языком запросов SQL, опыт работы с...",,,
Младший системный администратор,https://hh.ru/vacancy/131616094?query=it&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Приморский",Первый Бит,"Опыт работы от полугода на позиции ""сервис-инженер"" / ""системный администратор"" / ""специалист технической поддержки"" - будет являться большим преимуществом. Опыт ремонта ПК...",,"69 000 ₽ за месяц, до вычета налогов",
Junior Data Analyst,https://hh.ru/vacancy/130980230?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Sputnik8,Отличное владение Excel/Google sheets. Базовые знания SQL и опыт анализа данных на Python. Знание основ математической статистики.,,,
ML Engineer,https://hh.ru/vacancy/131734070?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Aston,"Опыт работы в роли ML Engineer от 4,5 лет. Отличные знания Python и опыт проектирования сложных систем.",,,
E-mail/CRM маркетолог,https://hh.ru/vacancy/128762563?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Devim,"Внедрять ИИ в системные процессы, использовать современные инструменты из разных сфер. — Имеешь опыт работы на позиции CRM/email-маркетолога от...",,,
Маркетолог,https://hh.ru/vacancy/131827945?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Дримкас,Личностная зрелость и понимание всей ответственность за свои действия. Понимание сферы,,,
Специалист технической поддержки,https://hh.ru/vacancy/131873240?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Невалинк,Опыт работы в технической поддержке или в сфере,,"68 400 – 90 000 ₽ за месяц, на руки",
Бизнес-аналитик,https://hh.ru/vacancy/131826859?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,EVERA PEOPLE,"Высшее профессиональное образование в области экономики, информационных технологий, математики, физики и смежных областях. -Опыт работы на позиции бизнес-аналитика, аналитика...",,"от 250 000 ₽ за месяц, на руки",
Специалист по поддержке пользователей Битрикс24,https://hh.ru/vacancy/131793264?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО ГСП ЦЕНТР,"Опыт работы с Битрикс24. Уверенное знание функционала Битрикс24, настройки бизнес-процессов, интеграций и администрирования Битрикс24.",,,
Администратор 1С,https://hh.ru/vacancy/131835675?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Спутник Трейд,Профильное образование в сфере,,,
Delivery Lead,https://hh.ru/vacancy/131792406?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,TrendTech,Опыт работы в ролях Project/Delivery менеджер от 6 лет и опыт работы в роли Лида от 2 лет.,,,
QA Lead (Python),https://hh.ru/vacancy/130510706?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,"Протей, НТЦ","Опыт работы с Git, CI, Test-",,,
Менеджер продукта,https://hh.ru/vacancy/131799276?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Арсенал-Транзит,Опыт работы в продуктовой аналитике или управлении проектами B2B/B2G от 5 лет. Наличие не менее...,,,
Business Development Manager (SaaS / PropTech),https://hh.ru/vacancy/130973447?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ALLIO,Опыт B2B-продаж сложных,,"от 250 000 ₽ за месяц, на руки",
Менеджер по доставке банковских продуктов,https://hh.ru/vacancy/131730234?query=it&hhtmFrom=vacancy_search_list,"Ломоносов, р-н Петродворцовый",Департамент персонала,Готовность к разъездной работе и гибкому графику. Способность быстро принимать решения и адаптироваться к изменениям. Ответственность и внимательность к деталям.,,"от 55 000 ₽ за месяц, до вычета налогов",
Ведущий инженер,https://hh.ru/vacancy/130117949?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,"ЭВРИКА, Санкт-Петербург",Имеете опыт работы по проектированию технических решений для информационных систем (от 3-6 лет). Имеете опыт развертывания и\или поддержки...,,,
Юрист-международник,https://hh.ru/vacancy/131716625?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Headliner,Готовность самостоятельно изучать законодательство новых стран. Опыт в сферах,,,
Кладовщик-комплектовщик (Муринская дорога),https://hh.ru/vacancy/131815091?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Специальный Технологический Центр (ООО СТЦ),Опыт работы в направлении складского учёта. Знание нормативных материалов по вопросам складского учета. Уверенное владение ПК и 1С 8...,,"85 000 ₽ за месяц, на руки",
Business Assistant USA / Recruiter,https://hh.ru/vacancy/131685210?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Magora Systems,"Свободное владение английским языком. Опыт работы с международным рынком. Готовность к широкому спектру задач, режиму многозадачности.",,"60 000 – 90 000 ₽ за месяц, на руки",
Специалист по назначению встреч,https://hh.ru/vacancy/130364100?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Доксинбокс,Есть опыт холодных телефонных продаж от 6 месяцев. Умеешь эффективно отрабатывать возражения. Есть желание расти и развиваться. Опыт удаленной работы...,,"60 000 – 80 000 ₽ за месяц, на руки",
Старший мерчандайзер (корма для животных),https://hh.ru/vacancy/130636333?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,TRproject,"Желателен опыт работы мерчандайзером, торговым представителем или сотрудником крупных ТС на выкладке товара: Магнит, Х5, Ашан и пр.",,,
Network Control Plane Developer,https://hh.ru/vacancy/131687007?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,UserGate,"Знакомство с YANG языком, умение читать и писать модели. Опыт работы с RFC и другими текстами стандартов. Опыт разработки под...",,,
Администратор баз данных DBA Oracle,https://hh.ru/vacancy/131822240?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Дом.ру,Навык администрирования СУБД Oracle. Опыт резервного копирования/восстановления баз данных. Опыт написания скриптов RMAN. Опыт проектирования баз данных под высокую...,,,
Разработчик AggreGate,https://hh.ru/vacancy/131808094?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ПАО «Газпром нефть» ИТ,Высшее техническое образование или в сфере,,,
UGC-креатор,https://hh.ru/vacancy/130541602?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,StudyWorld,"Активного пользователя нейросетей и соцсетей с опытом ведения блога и желанием зарабатывать на любимом деле. Ты понимаешь тренды, следишь за...",,,
Агент службы клиентского сервиса со знанием английского языка,https://hh.ru/vacancy/127491240?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Контакт,Обладает высшим образованием. Уверенно владеет разговорным английским языком (B2-C2) – обязательно. Обладает опытом общения с клиентами и бизнес...,,,
Инженер-технолог,https://hh.ru/vacancy/131266018?query=it&hhtmFrom=vacancy_search_list,"деревня Новолисино, Заводская улица, 1Б",ГКС Альянс,"Умение читать и составлять электрические схемы, понимание основ силовой электроники. Опыт работы с CAD – для взаимодействия с конструкторами.",,,
Lead project coordinator (управление проектами),https://hh.ru/vacancy/130871770?query=it&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Калининский",Maxim technology,Опыт в управлении проектами и в улучшении процессов разработки от 5 лет. Опыт управления группой/ командой/отделом проектных менеджеров.,,,
Java-разработчик,https://hh.ru/vacancy/128072467?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО ИЦ АЙ-ТЕКО,Java-разработчик (БАНКОВСКИЙ ОПЫТ). СТРОГО ОКОНЧЕННОЕ ВЫСШЕЕ ОБРАЗОВАНИЕ!!! СТРОГО С БАНКОВСКИМ ОПЫТОМ!!! Имеете опыт разработки на Java – от четырёх лет...,,,
Операционный специалист по работе с документами и данными (со знанием английского языка),https://hh.ru/vacancy/127797481?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Контакт,"Обладает законченным высшим образованием, желательно в сфере экономики и бизнеса, иностранных языков. Желательно обладает опытом работы с документацией, с клиентами.",,,
"Инженер по нефункциональному тестированию, Ozon Банк",https://hh.ru/vacancy/131697806?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Ozon Банк,Умеете работать с Gitlab CI. Умеете работать с PromQL и Grafana. Опыт работы с Docker. Имеете опыт в нагрузочном и...,,,
Executive Search Recruiter,https://hh.ru/vacancy/131621596?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Брайт Эйдженси,опыт работы в,,,
Менеджер по продажам B2G,https://hh.ru/vacancy/128566166?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ELMA,Успешный опыт продаж крупных,,,
Менеджер по логистике со знанием англ (Data coordinator & Documentation Support),https://hh.ru/vacancy/131837941?query=it&hhtmFrom=vacancy_search_list,"Лос-Анджелес, проезд Уорлд, 1",Севрюкова Лидия Владимировна,Техническая компетентность: Кандидат должен быть уверенным пользователем,,"130 000 – 200 000 ₽ за месяц, до вычета налогов",
Руководитель команды backend разработки,https://hh.ru/vacancy/131733887?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Версус Сервис,"Имеете опыт в бэкенде от 7-ми лет, пишете на Java (или Python/Go/C++). Знаете алгоритмы и структуры данных.",,,
Продавец-консультант новых автомобилей Solaris/Soueast/Gac/LIXIANG,https://hh.ru/vacancy/130916412?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ABSOL,"Способность быстро обучаться и адаптироваться в новых условиях. Развитые коммуникативные навыки, грамотная устная и письменная речь.",,,
Специалист по информационной безопасности КИИ,https://hh.ru/vacancy/131753771?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,СПб ГКУ Санкт-Петербургский информационно-аналитический центр,"Наработал реальный опыт организации процесса по защите ЗОКИИ. Педантичный в работе с документами, умеет структурно, кратко и логично писать тексты.",,,
Ведущий консультант 1С,https://hh.ru/vacancy/131827098?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Геоскан,"Уверенно владеете функционалом каких-либо типовых решений на базе 1С:УТ, КА, ERP или УПП. Имеете опыт работы в...",,,
HR people partner (HR PP),https://hh.ru/vacancy/131710608?query=it&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Центральный",HuntIT,...масштабировать HR-подход и поддерживать команду в тонусе. Опыт в,,,
Старший специалист по продажам действующим корпоративным клиентам,https://hh.ru/vacancy/131133071?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,"ПАО МегаФон, Офис",Опыт работы в сфере продаж В2В и готовность к постоянному развитию и обучению. Презентационные и переговорные навыки.,,,
Пресейл-менеджер (Pre-Sales Engineer) по направлению серверного оборудования и СХД,https://hh.ru/vacancy/131706019?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Сервер Молл,Опыт работы на аналогичной должности от трех лет. Понимание принципов построения виртуальной/физической ИТ-инфраструктуры. Опыт работы в конфигураторах одного...,,"180 – 250 ₽ за месяц, на руки",
Техник ВКС и мультимедиа,https://hh.ru/vacancy/131705033?query=it&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Центральный",Яндекс Команда для бизнеса,Хотите развиваться в,,,
DevOps-инженер,https://hh.ru/vacancy/131751798?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,СПб ГКУ Санкт-Петербургский информационно-аналитический центр,"Портал «Петербургское образование» и «Электронный дневник». Имеет опыт работы с сетями, умеет диагностировать, выявлять и устранять неисправности. Имеет опыт работы...",,,
Ассистент отдела по работе с клиентами и документообороту,https://hh.ru/vacancy/131819686?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,SKAI,"Знания Excel, Word на базовом уровне. Внимательность к деталям, ответственность, организованность и аккуратность. Умение управлять своим временем, аналитическое мышление.",,,
Бизнес-тренер,https://hh.ru/vacancy/128796023?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Контакт,"Опыт работы бизнес-тренером, корпоративным тренером или тренером по продажам от 2-х лет. Опыт проведения продуктовых, софтскилловых бизнес-тренингов...",,,
