title,hh_link,address,company,short_description,experience,salary
Junior DevOps engineer,https://hh.ru/vacancy/131351324?query=it&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Приморский",ООО Бизнес Технологии,Оконченное среднее профессиональное или высшее техническое образование. Образование в области Computer Science будет преимуществом.,Опыт 1-3 года,"от 100 000 ₽ за месяц, на руки"
Аналитик данных - Data Analyst (middle),https://hh.ru/vacancy/131175405?query=it&hhtmFrom=vacancy_search_list,Москва,Smartis,"Опыт работы в роли аналитика данных на уровне middle (от 3 лет). Глубокое знание SQL (MySQL, ClickHouse). Опыт работы с...",Опыт 3-6 лет,"150 000 – 210 000 ₽ за месяц, до вычета налогов"
"Разработчик 1С (ERP, Документооборот)",https://hh.ru/vacancy/131617064?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Decart IT-production,"CRM системы: Опыт работы с самописными CRM системами предпочтителен, обязательный опыт работы с конфигурациями УПП, УТ, ERP. Платформы: Экспертные знания...",Опыт 3-6 лет,
DevSecOps специалист (Санкт-Петербург),https://hh.ru/vacancy/131242914?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Леста Игры,"Хорошее знание администрирования Linux и сетевых сервисов. Опыт работы с системами контейнеризации и оркестрации (Docker, Kubernetes). Базовое понимание работы систем...",Опыт 3-6 лет,
Специалист по внедрению и сопровождению CRM,https://hh.ru/vacancy/131798960?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО ТОР-Консалт,Высшее образование (преимущественно в сфере,Опыт 3-6 лет,"90 000 – 150 000 ₽ за месяц, на руки"
Linux Engineer / DevOps Engineer,https://hh.ru/vacancy/131098497?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,АО НИИАС,"Опыт работы в аналогичной или схожей роли в Linux-администрировании, DevOps или системном инжиниринге от 2 лет. Понимание базовых принципов...",Опыт 1-3 года,"от 180 000 ₽ за месяц, до вычета налогов"
Технический директор (CTO),https://hh.ru/vacancy/130923949?query=it&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Приморский",TEKNOLAB,Опыт работы в области разработки технических решений/продуктов и работы с,Опыт более 6 лет,
Senior Marketing Manager,https://hh.ru/vacancy/131270579?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,StudyWorld,"Опыт построения системы маркетинговой аналитики и KPI. Глубокое понимание работы основных performance-каналов и их связок (PPC, CRM и SEO).",Опыт 3-6 лет,
Веб-дизайнер,https://hh.ru/vacancy/131211722?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ЗАО СП.АРМ,СП.АРМ – надёжный партнёр для профессионального развития и уверенного взгляда в будущее. -Высшее образование в сфере дизайна. -Профессиональный опыт работы в...,Опыт 1-3 года,
Руководитель группы разработки,https://hh.ru/vacancy/131540217?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Restoclub.ru,Имеет высшее техническое образование. Уже работал Project Manager / Team Lead не менее 2 лет и имеет опыт управления командами 5...,Опыт 3-6 лет,
Младший аккаунт-менеджер (Junior Account Manager),https://hh.ru/vacancy/131198115?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Data-Power,Грамотная письменная и устная речь. Умение структурировать информацию. Внимательность к деталям. Ответственность и способность доводить задачи до результата.,Опыт 1-3 года,
ML Инженер / Инженер по машинному обучению,https://hh.ru/vacancy/131943888?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Ред Софт,ЧТО ЖДЁМ ОТ ОПЫТА: 1) Опыт работы от 2 лет в задачах машинного обучения (ИИ и классического). 2) Профессиональные навыки...,Опыт 3-6 лет,
BIM-координатор,https://hh.ru/vacancy/131812802?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Эггерт Инжиниринг,"Высшее техническое образование. Опыт координации разделов АР, ИОС (от 1-3 года). Знание требований к составу и оформлению проектной и...",Опыт 1-3 года,
Бизнес-ассистент,https://hh.ru/vacancy/130042682?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Горбилет,"Опыт работы бизнес-ассистентом, project manager или в аналогичной проектной роли (digital, e-commerce,",Опыт 1-3 года,"от 100 000 ₽ за месяц, до вычета налогов"
Менеджер по сопровождению клиентов,https://hh.ru/vacancy/131209389?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Коммерсант Эксперт,"Опыт работы в сфере продаж или сопровождение клиентов. Уверенный пользователь ПК (MS Office, CRM-системы, Google таблицы, Zoom, Skype и...",Опыт 1-3 года,"80 000 – 150 000 ₽ за месяц, до вычета налогов"
Инженер технической поддержки L1,https://hh.ru/vacancy/131883288?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО ВЕКАС,Опыт работы от 1 года в в технической поддержке любой отрасли ИЛИ в должности инженера АСУ ТП/инженера КИПиА.,Опыт 1-3 года,
Владелец продукта 1C,https://hh.ru/vacancy/131034408?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Melon Fashion Group. IT,"Или аналоги. Продуктовый подход. Service managment (ITSM). Опыт работы с 1С в качестве руководителя разработки, менеджера проектов внедрения или...",Опыт более 6 лет,
Инженер по наладке автоматизированных систем управления,https://hh.ru/vacancy/131495348?query=it&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Кировский",ПАО Газпром автоматизация,"Высшее техническое образование. Готовность к командировкам (~50% рабочего времени). Основ языков программирования, определяемых стандартом МЭК 61131-3 (программирование ПЛК).",Опыт 1-3 года,"от 100 000 ₽ за месяц, на руки"
Юрист,https://hh.ru/vacancy/130490960?query=it&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Московский",CSBI,Знание 1С СЭД. Опыт работы с лицензионными договорами. Опыт работы в,Опыт 3-6 лет,
Дата инженер (стажер),https://hh.ru/vacancy/131981298?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Aston,Высокий уровень знаний SQL. Хорошее понимание баз данных SQL и NoSQL. Базовое знание языка Python. Законченное высшее или среднее специальное...,Без опыта,
Инженер по настройке и внедрению ПО (производство робототехнических комплексов),https://hh.ru/vacancy/131961006?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Си Проект,"Высшее техническое образование. Релевантный опыт работы от 1 года. Знание стандартизованных протоколов передачи данных (Ethernet, ModBus, CAN и др), стека...",Опыт 1-3 года,
Специалист по проведению видео встреч,https://hh.ru/vacancy/131843541?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Парта,Опыт в продажах от 1 года. - Наличие пк/ноутбука/планшета (гарнитура необязательна). - Грамотная речь.,Опыт 1-3 года,"110 000 – 220 000 ₽ за месяц, на руки"
"Доцент/преподаватель по направлению ""Архитектура ЭВМ и компьютерные сети""",https://hh.ru/vacancy/128672165?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Санкт-Петербургский политехнический университет Петра Великого (ФГАОУ ВО СПбПУ),Высшее профильное образование. Наличие ученой степени. Понимание принципов и опыт методической и учебной работы. Уверенные знания в профильных областях: Организация...,Опыт 3-6 лет,"от 95 000 ₽ за месяц, до вычета налогов"
Аналитик 1С БГУ,https://hh.ru/vacancy/131947307?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Омега Технологии будущего,Участие в масштабных проектах. Лидерство в нише цифровизации государства. Экологичное управление и приверженность ESG принципам. Понимание и знания в рамках...,Опыт 3-6 лет,"до 185 000 ₽ за месяц, до вычета налогов"
Специалист технической поддержки,https://hh.ru/vacancy/131514127?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,СИГМА,Знание JAVA/JS. Оконченное высшее образование в сфере,Без опыта,
Специалист по ИТ-решениям и процессам,https://hh.ru/vacancy/131537765?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,РАСКРАСИМВСЁ,"Образование: профильное техническое/математическое (в идеале ИТМО, Политех и аналогичные ВУЗы). Теория: вы изучали и понимаете теорию систем, знаете основы...",Опыт 1-3 года,"от 80 000 ₽ за месяц, на руки"
Senior Product Analyst в Buyers Experience,https://hh.ru/vacancy/131680445?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,UZUM TECHNOLOGIES. IT,"Профессиональное владение математикой и статистикой. Мы рассчитываем на то, что вы умеете описывать бизнес в математике, и помнить про бизнес...",Опыт 3-6 лет,
Enterprise Engineer,https://hh.ru/vacancy/130709785?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Леста Игры,"Опыт работы с виртуальной средой – знание гипервизоров (Hyper-V, VMware), умение работать с виртуальными машинами. Опыт работы с системами мониторинга...",Опыт 3-6 лет,
Менеджер по продажам и развитию клиентов крупного бизнеса,https://hh.ru/vacancy/131196349?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,"""МТС"", Продажи и развитие","Опыт успешных личных продаж в B2B-сегменте. Умение доступно и легко презентовать продукты и услуги лицам, принимающим решения...",Опыт 1-3 года,"от 120 000 ₽ за месяц, до вычета налогов"
Инженер-испытатель (испытание РЭА),https://hh.ru/vacancy/131334266?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Радиофид,"Имеешь опыт испытаний радиоэлектронного оборудования и приборов. Обладаешь технической грамотностью. Знаешь основы электроники. Знаком с контрольно-измерительной аппаратурой (мультиметр, осциллограф...",Опыт 1-3 года,"120 000 – 150 000 ₽ за месяц, на руки"
"Страховой агент СК ""РЕСО-Гарантия""",https://hh.ru/vacancy/130135883?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,"РЕСО-Гарантия, САО, IT",Желание работать и развиваться в сфере продаж. Коммуникабельность и умение находить подход к клиентам. Ответственность и нацеленность на результат.,Без опыта,"35 000 – 115 000 ₽ за месяц, до вычета налогов"
Старший менеджер проектов,https://hh.ru/vacancy/131818902?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,AdRiver,Опыт управления проектами от 3 лет (желательно в digital / adtech /,Опыт более 6 лет,
Менеджер по маркетингу,https://hh.ru/vacancy/131964563?query=it&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Петроградский",ООО Смарт-Сервис,Умеет организовывать процессы вокруг себя. С опытом роста B2C,Опыт 1-3 года,
Менеджер по работе с международными клиентами B2B (входящие заявки),https://hh.ru/vacancy/131503920?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Data Light,Владение английским языком на уровне не ниже C1 (активное использование в переговорах и презентациях). Опыт работы в B2...,Опыт 1-3 года,"80 000 ₽ за месяц, на руки"
Senior Java Developer (Sber.DS),https://hh.ru/vacancy/131602662?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Сбер. IT,"Высшее техническое образование, опыт разработки на Java от 5 лет, включая экспертный уровень владения Java (Collection, Concurrency) и Spring (Core...",Опыт 3-6 лет,
Инженер по тестированию,https://hh.ru/vacancy/131598348?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Сбер. IT,"Поддержание и написание автотестов на JAVA (при наличии опыта). Требования. Опыт работы тестировщиком – от 1,5 лет. Обладать навыками проведения...",Опыт 3-6 лет,
CEO of partner program,https://hh.ru/vacancy/125597337?query=it&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Петроградский",Karuna,Опыт управления распределенными командами от 7 человек. Свободный английский. Сильные аналитические навыки для анализа и оптимизации работы удаленных региональных групп.,Опыт 3-6 лет,
Бизнес-архитектор,https://hh.ru/vacancy/131951888?query=it&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Центральный",Сеть апарт-отелей YES,Навыки переговоров и фасилитации. Умеете согласовывать интересы бизнес-юнитов и,Опыт 3-6 лет,
Младший бизнес-аналитик,https://hh.ru/vacancy/131957094?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Даобит,Наличие высшего образования. Опыт работы в,Опыт 1-3 года,
Бухгалтер по расчету заработной платы,https://hh.ru/vacancy/131346324?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Группа Управляющих компаний,Высшее или средне-специальное профильное образование по направлению бухгалтерского учёта / экономики. Стаж работы на аналогичной должности от 3-х лет.,Опыт 3-6 лет,"100 000 – 115 000 ₽ за месяц, на руки"
Младший аккаунт-менеджер (small-сегмент),https://hh.ru/vacancy/131956649?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Доксинбокс,"У тебя есть опыт аккаунт‑менеджмента, внедрения",Опыт 1-3 года,"50 000 – 60 000 ₽ за месяц, на руки"
UX/UI дизайнер,https://hh.ru/vacancy/131668847?query=it&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Приморский",ООО Бизнес Технологии,"Высшее образование в области дизайна или информационных технологий. Коммерческий опыт от 1 года. Навыки визуального дизайна: композиция, типографика, цвет, иконография.",Опыт 1-3 года,
Модератор,https://hh.ru/vacancy/131607899?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,RWB (Wildberries & Russ),"Умение использовать CRM-системы (например, Zendesk, Jira, OTRS) для регистрации, обработки и закрытия запросов. Релевантный опыт работы на аналогичной должности...",Опыт 1-3 года,
Главный специалист по транспортному обеспечению линейного персонала,https://hh.ru/vacancy/131067894?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Газпромнефть-Региональные продажи,"Опыт в планировании и организации процессов доставки сотрудников. Навыки подготовки презентационных материалов. Стратегическое мышление, коммуникабельность, принятие обоснованных и своевременных решений.",Опыт 3-6 лет,
Финансовый директор (CFO),https://hh.ru/vacancy/131209771?query=it&hhtmFrom=vacancy_search_list,"Ломоносовский район, территория Южная часть производственной зоны Горелово, улица Сименса, 2/4",АО Хакель,уверенное владение 1С-ERP. Ваше преимущество: - опыт внедрения финансовых,Опыт 3-6 лет,"300 000 ₽ за месяц, до вычета налогов"
Ассистент маркетолога / junior маркетолог / младший маркетолог,https://hh.ru/vacancy/131981383?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ИП Фортин Антон Евгеньевич,"Главная ценность – реальные знания, навыки и опыт, который в дальнейшем помогут пробиться и стать хорошим маркетологом. * Участие и понимание всех...",Опыт 1-3 года,
System Architect (Java),https://hh.ru/vacancy/131346507?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,iFuture,Опыт работы в должности архитектора не менее 2-х лет. Умение формулировать и обосновывать принимаемые технические и архитектурные решения перед...,Опыт более 6 лет,
Главный бухгалтер,https://hh.ru/vacancy/131627199?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Слетать.ру,Высшее профильное образование. Опыт работы главным бухгалтером от 5-лет. Опыт работы по агентским договорам. Отличные знания стандартов бух.,Опыт 3-6 лет,
Руководитель отдела продаж,https://hh.ru/vacancy/131941648?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,SKAI,"Опыт работы на аналогичной позиции от 3 лет. Навыки управления продажами, стратегического мышления и аналитики продаж. Опыт управления командой продаж...",Опыт 3-6 лет,
Менеджер по сопровождению клиентов в недвижимости,https://hh.ru/vacancy/125878688?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ПАН Партнер,,Без опыта,
Директор мебельной фабрики,https://hh.ru/vacancy/131980610?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,SKDESIGN (СК ДИЗАЙН),"Экспертизу в мебели: глубокое понимание технологии производства мягкой мебели (каркасы, ППУ, обивка). Опыт управления потоком: успешный кейс работы в условиях...",Опыт более 6 лет,
"Сотрудник поддержки (без звонков, чаты)",https://hh.ru/vacancy/131847765?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО ГУЗЛ,Грамотную письменную речь (русский язык). Умение общаться и находить подход. Ответственность и желание помогать. Готовность учиться (опыт не обязателен!).,Опыт 1-3 года,"от 34 500 ₽ за месяц, до вычета налогов"
Менеджер по продажам в онлайн-школу,https://hh.ru/vacancy/131949692?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,BotHelp,"Опыт работы менеджером по продажам в онлайн-школах, digital-агентствах или технологичных",Опыт 1-3 года,
Ведущий менеджер по работе с партнерами/Lead Partner Sales Manager,https://hh.ru/vacancy/131928026?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Таймвэб.Клауд,Развитые аналитические способности и навыки выстраивания долгосрочных отношений. Опыт реализации успешных коммерческих проектов. Понимание тенденций,Опыт более 6 лет,
Руководитель учебного центра,https://hh.ru/vacancy/129587920?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,BI Consult,"Опыт работы на аналогичной должности от 3-х лет, понимание специфики данной сферы. Знание методологии создания учебных программ (курсы, тренинги...",Опыт 3-6 лет,
Менеджер по продажам,https://hh.ru/vacancy/131165847?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Девелоперская группа PLG,Опыт работы в гостиничной сфере желателен. Прекрасные коммуникативные и организаторские навыки. Умение работать в команде. Ориентированность на результат.,Опыт 1-3 года,"от 80 713 ₽ за месяц, до вычета налогов"
Менеджер по продаже услуг,https://hh.ru/vacancy/131790790?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,MPSTATS,Опыт работы в телефонных продажах B2C или B2B. Позитивное мышление и креативный подход в решении рабочих...,Опыт 1-3 года,"100 000 – 150 000 ₽ за месяц, на руки"
Менеджер по продажам (международные саммиты),https://hh.ru/vacancy/130850462?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО ЭНСО,"Не боитесь общения с ЛПРами (в виде ГД, ЗГД, а также руководителей отделов продаж и маркетинга) и любите находить общий...",Без опыта,"от 85 000 ₽ за месяц, на руки"
Аналитик данных (стажер),https://hh.ru/vacancy/131982884?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Aston,Знание основ статистики и математики. Глубокое знание SQL и умение эффективно работать с базами данных. Опыт использования инструментов бизнес-аналитики...,Без опыта,
Агент по недвижимости ( Ученик ),https://hh.ru/vacancy/119122233?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Этажи Северо-Запад,,Без опыта,
Специалист по подбору и адаптации персонала/HR-менеджер,https://hh.ru/vacancy/131388451?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО МагазинЛаб,"Опыт работы в подборе от 1 года (опыт в B2B, продажах или",Опыт 1-3 года,"85 000 – 110 000 ₽ за месяц, на руки"
Системный администратор (Linux / Windows / Exchange / Сеть),https://hh.ru/vacancy/131997239?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Транзас Навигатор,Опыт поддержки Windows Server + AD не менее 2 лет. Опыт администрирования серверов 1С. Практические знания Exchange 2019 (управление...,Опыт 3-6 лет,
Инженер-аналитик ГИС,https://hh.ru/vacancy/131986683?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ЗАО Институт телекоммуникаций,"Знание основ геоинформационных систем и картографии (в том числе форматы пространственных данных, преобразование проекций и систем координат, импорт-экспорт данных).",Опыт 3-6 лет,
Интернет-маркетолог (контент + аналитика),https://hh.ru/vacancy/131704065?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Школа робототехники и программирования Азимов,"Опыт работы в digital-маркетинге от 2 лет. Умение не только делать контент, но и смотреть на маркетинг через цифры.",Опыт 1-3 года,"100 000 – 120 000 ₽ за месяц, до вычета налогов"
Специалист технической поддержки (2-я линия),https://hh.ru/vacancy/131928346?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,АО Российский аукционный дом,"Опыт работы на аналогичной позиции от 1 года. Уверенный пользователь офисных продуктов, браузеров. Навыки бесконфликтного общения. Грамотная устная и письменная...",Опыт 1-3 года,"77 000 – 90 000 ₽ за месяц, до вычета налогов"
Оператор поддержки клиентов,https://hh.ru/vacancy/130973323?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Туту,"Уметь излагать мысли просто и понятно. Если вы читали «Пиши, сокращай», мы точно подружимся. Уверенно работать на Windows (простите, фанаты...",Опыт 1-3 года,"75 000 ₽ за месяц, до вычета налогов"
"Специалист по работе с системой «Честный знак» (импорт, маркировка)",https://hh.ru/vacancy/131189713?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,АО Нева Электроника,Опыт работы от 1 года в системе «Честный знак» (обязательно). Понимание цепочки импортных поставок: от контракта до склада (ввод маркировки...,Опыт 1-3 года,
Ведущий бухгалтер,https://hh.ru/vacancy/131553007?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Дримкас,Образование и опыт работы: Законченное высшее профильное образование или среднее специальное. Знание нормативной базы в сфере бухгалтерского и налогового учёта.,Опыт 3-6 лет,"от 120 000 ₽ за месяц, на руки"
Бухгалтер - калькулятор в ресторан ЛЕТО,https://hh.ru/vacancy/131772316?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО М-Консалт,"Высшее образование в области бухгалтерии, финансов или экономики. Опыт работы бухгалтером-калькулятором в общественном питании или ритейле от 2 лет.",Опыт 1-3 года,"от 100 000 ₽ за месяц, на руки"
Консультант 1С по регламентированному учету,https://hh.ru/vacancy/131210966?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ГКС Альянс,Практический опыт регламентированного учета в 1С .(ведение/консультирование/сопровождение закрытия периодов) — обязательно. Опыт работы с 1С:ERP от...,Опыт 3-6 лет,
Специалист по ИБ (регуляторные требования и комплаенс) | Information Security Compliance Specialist,https://hh.ru/vacancy/131953215?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Devim,Опыт разработки внутренней документации по ИБ. Понимание базовой,Опыт 3-6 лет,
Инженер по мониторингу и надежности сервисов,https://hh.ru/vacancy/131621171?query=it&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Петроградский",ООО Квантек,Опыт работы в мониторинге / эксплуатации / SRE. Опыт работы с распределёнными системами. Grafana - опыт в построении и простых и сложных дашбордов.,Опыт более 6 лет,
Agile Coach (RTE),https://hh.ru/vacancy/131265018?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,iFuture,"3+ лет опыта работы в качестве агента изменений в Agile-среде, из них 1+ года опыт работы с...",Опыт 3-6 лет,
Специалист по кадрам (фармацевтический склад),https://hh.ru/vacancy/131944866?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,БСС,Опыт ведения КДП от 200 человек не менее года. Опыт работы в программе 1С ЗУП 8.3.,Опыт 1-3 года,
Менеджер по продажам услуг и продуктов информационной безопасности,https://hh.ru/vacancy/131199390?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Айти Новация,"Образование: - Высшее образование в области информационных технологий, информационной безопасности или смежных областях (например, экономика, менеджмент). Опыт работы: - Опыт работы в...",Опыт 1-3 года,
Инженер-химик в аналитическую лабораторию (ВЭЖХ / ВЭЖХ-МС),https://hh.ru/vacancy/131372054?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Лабконцепт,"Образование высшее (химическое, физико-химическое). Опыт работы от 3 лет в лаборатории обязателен. Хорошее знание оборудования и инструментальных методов анализа...",Опыт 3-6 лет,
Influencer marketing team lead,https://hh.ru/vacancy/130662653?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО МАКСБИТСОЛЮШЕН,Опыт активных продаж от 3-х лет. Опыт управления людьми. Английский и/или немецкий / испанский / португальский язык устно и письменно...,Опыт 1-3 года,
Аналитик Центра исследования и разработок,https://hh.ru/vacancy/131964137?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,БАНК РОССИЯ,Высшее образование в сфере,Опыт 1-3 года,
Менеджер по продажам B2B,https://hh.ru/vacancy/131987014?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Мерида-М,"Опыт в B2B-продажах (логистика, ВЭД, закупки, торговые компании и",Опыт 1-3 года,"от 150 000 ₽ за месяц, на руки"
Server Administrator (Санкт-Петербург),https://hh.ru/vacancy/131180591?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Леста Игры,Опыт работы с инфраструктурными сервисами от 3-х лет. Отличное понимание Linux-систем. Уверенное понимание TCP\IP-стека протоколов.,Опыт 3-6 лет,
Инженер-программист АСУ ТП,https://hh.ru/vacancy/130036245?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО РэилМатик,"Опыт работы с промышленными протоколами передачи данных Modbus RTU, Profibus, Modbus TCP, Siemens S7 Connection. Опыт работы STM32...",Опыт 3-6 лет,
"Ведущий разработчик Go, Команда лояльности, Ozon Банк",https://hh.ru/vacancy/131963653?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Ozon Банк,Опыт коммерческой разработки ПО более 5 лет. — Аналитический подход к поиску решений задач. — Опыт написания тестов и тестируемого кода. —,Опыт 3-6 лет,
Руководитель отдела ипотеки,https://hh.ru/vacancy/131140942?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ПАН Партнер,"Опыт управленческой деятельности от 1 года. Умение работать с воронкой продаж: анализ, прогнозирование, оптимизация конверсии. Навыки формирования клиентского потока.",Опыт 1-3 года,"от 180 000 ₽ за месяц, до вычета налогов"
Специалист по организационному и информационному обеспечению,https://hh.ru/vacancy/131992825?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,АО ЗАСЛОН,"Опыт работы делопроизводителем, секретарём, специалистом по документообороту или по аналогичным тематикам от 2 лет. Умение создавать простой, понятный, красиво оформленный...",Опыт 1-3 года,
Middle UI/UX Designer,https://hh.ru/vacancy/131662189?query=it&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Центральный",ООО Эксбо Север,С опытом коммерческой работы UI/UX дизайнером от 2 до 5 лет и сильное портфолио. Уверенно работающего в Figma (обязательно...,Опыт 1-3 года,
Аналитик DWH (Middle),https://hh.ru/vacancy/131939681?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Maxim technology,"Понимание и опыт применения методологий моделирования данных: Dimensional Modeling, концепции SCD (Slowly Changing Dimensions), базовые принципы Data Vault 2.0.",Опыт 3-6 лет,
Маркетолог в EdTech,https://hh.ru/vacancy/131811464?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,TutorPlace,"Опыт работы маркетологом или digital-специалистом от 2-х лет, с готовностью показать портфолио и измеримые результаты. Уверенные навыки ведения...",Опыт 1-3 года,
Специалист технической поддержки (2-я линия),https://hh.ru/vacancy/131575130?query=it&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Адмиралтейский",IT SCOUT - Business & Operations,Обладает опытом работы в технической поддержке клиентов с учётом стандартов обслуживания и эффективной коммуникации.,Без опыта,"65 000 – 75 000 ₽ за месяц, на руки"
Юрист-международник с функцией Compliance,https://hh.ru/vacancy/131955568?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Evercode Lab,Опыт в международном права в сфере,Опыт 1-3 года,
Руководитель группы технического и системного сопровождения,https://hh.ru/vacancy/131576335?query=it&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Центральный",Ленинградский областной суд,Оконченное высшее образование. Желание обучаться и развиваться в сфере,Опыт 3-6 лет,"70 000 – 80 000 ₽ за месяц, на руки"
Оператор контактного центра,https://hh.ru/vacancy/131353352?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,CarTaxi,Опыт работы в контактном центре/телемаркетинге от 2-х лет. Обладаете грамотной речью. Внимательны к деталям. Активны и нацелены на...,Опыт 1-3 года,"70 000 – 100 000 ₽ за месяц, на руки"
QA Engineer / Инженер по качеству,https://hh.ru/vacancy/129821494?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Nord.Codes,Знание теории тестирования. Умение четко и ясно излагать свои мысли. Общая техническая грамотность. Понимание принципов построения современных Web и mobile...,Без опыта,
Senior Data Scientist,https://hh.ru/vacancy/131532062?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Genesis Group AG,Russian - С2. English - B2 or higher.,Опыт 3-6 лет,
